RegionName,Ciudad,Estado,Precio_Actual,Clasificacion,Confianza_%,Crecimiento_2025_%,Asequibilidad,Vacancia_%,Impulso_Mercado_%,Latitude,Longitude
92060,Palomar Mountain,CA,520962,Bajo Potencial,99.9,-3.9,3.7,5.1,-14.8,33.3228,-116.8786
80427,,CO,433935,Bajo Potencial,99.9,1.6,7.0,24.3,-11.6,39.8019,-105.5142
78147,Floresville,TX,244036,Bajo Potencial,99.9,0.1,3.5,4.4,-12.2,29.0619,-98.0825
11975,Wainscott,NY,3393637,Bajo Potencial,99.9,-2.5,3.6,106.9,-20.1,40.9396,-72.2425
18327,Delaware Water Gap,PA,309177,Bajo Potencial,99.9,2.5,4.6,5.4,-14.4,40.9793,-75.143
8212,Cape May Point,NJ,1454968,Bajo Potencial,99.9,1.2,15.3,368.4,-14.2,,
83848,Nordman,ID,694691,Bajo Potencial,99.9,0.0,4.5,119.3,-14.7,48.6339,-116.9473
98571,Pacific Beach,WA,795495,Bajo Potencial,99.9,0.1,3.6,713.5,-15.0,47.2195,-124.1915
80436,,CO,497920,Bajo Potencial,99.9,0.5,8.5,25.1,-11.9,39.7647,-105.6003
3293,Woodstock,NH,401786,Bajo Potencial,99.9,1.8,5.5,13.2,-22.2,,
59855,Ronan,MT,292965,Bajo Potencial,99.9,2.3,8.7,8.6,-15.5,47.6002,-114.119
33851,Lake Hamilton,FL,318202,Bajo Potencial,99.9,-0.0,4.1,4.7,-17.1,28.0369,-81.628
98925,Easton,WA,468351,Bajo Potencial,99.9,1.0,4.0,32.2,-14.5,47.233,-121.1772
97134,Tillamook,OR,671616,Bajo Potencial,99.9,0.4,3.6,161.2,-15.0,45.4549,-123.965
34681,Palm Harbor,FL,703258,Bajo Potencial,99.9,-1.7,3.6,8.5,-17.7,28.0914,-82.7798
30044,Lawrenceville,GA,373561,Bajo Potencial,99.9,1.8,4.7,1.4,-15.9,33.9418,-84.0706
77449,Katy,TX,278858,Bajo Potencial,99.8,0.0,3.3,1.2,-17.2,29.8323,-95.736
33025,Miramar,FL,416630,Bajo Potencial,99.8,0.2,5.6,2.3,-12.6,25.9921,-80.2712
97229,Portland,OR,761760,Bajo Potencial,99.8,0.8,4.7,1.0,-10.2,45.5483,-122.8276
77373,Spring,TX,248390,Bajo Potencial,99.8,-0.6,2.9,1.5,-16.6,30.0532,-95.3773
33178,Doral,FL,569866,Bajo Potencial,99.8,3.2,5.7,2.9,-14.6,25.8141,-80.3549
29485,Summerville,SC,366930,Bajo Potencial,99.8,0.4,4.2,2.7,-12.2,32.9756,-80.1831
37167,Smyrna,TN,401719,Bajo Potencial,99.8,1.5,5.0,1.6,-15.0,35.9656,-86.5048
85706,Tucson,AZ,269181,Bajo Potencial,99.8,1.1,5.2,2.0,-12.7,32.1392,-110.9451
90006,Los Angeles,CA,788169,Bajo Potencial,99.8,-1.4,16.1,4.0,-5.8,34.0493,-118.2917
27603,Raleigh,NC,423295,Bajo Potencial,99.8,1.0,4.7,4.4,-15.5,35.7076,-78.6563
28025,Concord,NC,348161,Bajo Potencial,99.8,1.5,4.2,5.6,-15.0,35.3716,-80.53
78550,Harlingen,TX,177896,Bajo Potencial,99.8,1.3,3.4,5.0,-12.3,26.1951,-97.689
30263,Newnan,GA,337675,Bajo Potencial,99.8,0.6,4.0,2.5,-12.2,33.3696,-84.8194
80020,Broomfield,CO,577009,Bajo Potencial,99.8,0.9,5.0,1.0,-10.1,39.9245,-105.0609
77498,Sugar Land,TX,329809,Bajo Potencial,99.8,0.9,3.3,2.3,-13.3,29.6396,-95.65
76133,Fort Worth,TX,266557,Bajo Potencial,99.8,-0.8,3.8,2.3,-16.7,32.6526,-97.3758
32792,Winter Park,FL,413969,Bajo Potencial,99.8,0.7,5.9,3.5,-13.2,28.5974,-81.3036
27606,Raleigh,NC,443251,Bajo Potencial,99.8,1.4,5.6,6.1,-11.3,35.7645,-78.7112
77040,Houston,TX,267771,Bajo Potencial,99.8,1.0,3.9,1.7,-12.7,29.8744,-95.5278
77064,Houston,TX,275734,Bajo Potencial,99.8,0.9,3.2,2.8,-14.5,29.919,-95.5569
80233,Thornton,CO,478925,Bajo Potencial,99.8,1.0,5.5,1.0,-9.7,39.9015,-104.9407
27707,Durham,NC,418671,Bajo Potencial,99.8,1.3,5.5,4.0,-12.6,35.9631,-78.9315
85138,Maricopa,AZ,364208,Bajo Potencial,99.8,-0.8,4.1,3.7,-21.8,33.0073,-111.9324
90027,Los Angeles,CA,1801924,Bajo Potencial,99.8,-1.4,19.8,5.5,-7.3,34.104,-118.2925
80537,Loveland,CO,502801,Bajo Potencial,99.8,1.7,5.9,1.4,-10.6,40.3849,-105.0916
30680,Winder,GA,339124,Bajo Potencial,99.8,2.1,4.1,2.2,-15.0,33.9985,-83.7115
85254,Scottsdale,AZ,872782,Bajo Potencial,99.8,2.1,6.7,4.7,-13.7,33.6165,-111.9554
76210,Corinth,TX,407309,Bajo Potencial,99.8,0.3,3.8,0.8,-17.6,33.1428,-97.0727
30045,Lawrenceville,GA,409684,Bajo Potencial,99.8,0.8,4.1,0.6,-18.1,33.9367,-83.9573
92101,San Diego,CA,793137,Bajo Potencial,99.8,-2.3,8.7,8.8,-10.5,32.7185,-117.1593
38134,Memphis,TN,223197,Bajo Potencial,99.8,0.8,3.7,2.3,-14.7,35.1845,-89.8574
97302,Salem,OR,456743,Bajo Potencial,99.8,1.9,5.3,1.8,-9.3,44.9039,-123.0445
72401,Jonesboro,AR,182644,Bajo Potencial,99.8,-0.5,4.2,5.4,-9.2,35.833,-90.6965
92545,Hemet,CA,460917,Bajo Potencial,99.8,2.0,7.5,2.4,-14.2,33.7399,-117.0151
85202,Mesa,AZ,412022,Bajo Potencial,99.8,1.4,6.0,3.6,-12.7,33.3851,-111.8724
29461,Moncks Corner,SC,362981,Bajo Potencial,99.8,2.3,4.2,2.2,-12.7,33.1971,-80.0233
75703,Tyler,TX,346989,Bajo Potencial,99.8,0.5,4.4,6.3,-11.3,32.2768,-95.3031
85255,Scottsdale,AZ,1251991,Bajo Potencial,99.8,2.3,8.0,7.6,-15.1,33.6968,-111.8892
76706,Waco,TX,244566,Bajo Potencial,99.8,0.1,5.7,5.2,-15.0,31.5171,-97.1198
84067,Roy,UT,425697,Bajo Potencial,99.8,1.7,4.5,1.1,-12.3,41.1724,-112.0382
80010,Aurora,CO,410835,Bajo Potencial,99.8,0.4,6.7,2.7,-9.5,39.7368,-104.8646
76522,Copperas Cove,TX,221177,Bajo Potencial,99.8,-0.7,3.2,2.2,-19.7,31.2029,-97.9301
95833,Sacramento,CA,466935,Bajo Potencial,99.8,1.1,5.3,3.0,-8.7,38.6157,-121.5053
11231,New York,NY,1696202,Bajo Potencial,99.8,0.6,12.9,3.7,-8.9,40.6794,-74.0014
85213,Mesa,AZ,559812,Bajo Potencial,99.8,1.1,5.4,6.0,-13.1,33.4367,-111.7731
77502,Pasadena,TX,212143,Bajo Potencial,99.8,-0.2,3.6,2.2,-11.1,29.6789,-95.1982
97303,Keizer,OR,450691,Bajo Potencial,99.8,1.6,5.5,1.2,-9.6,44.9927,-123.0167
27540,Holly Springs,NC,589797,Bajo Potencial,99.8,3.1,4.5,2.1,-17.4,35.6263,-78.8458
32807,Orlando,FL,330503,Bajo Potencial,99.8,1.4,5.3,3.0,-13.7,28.5515,-81.3051
76180,North Richland Hills,TX,338211,Bajo Potencial,99.8,-0.2,4.3,2.4,-13.8,32.84,-97.225
32714,Altamonte Springs,FL,316399,Bajo Potencial,99.8,-0.1,4.5,4.0,-13.7,28.6625,-81.4117
85260,Scottsdale,AZ,722926,Bajo Potencial,99.8,1.1,6.6,5.0,-13.2,33.6013,-111.8867
85730,Tucson,AZ,293749,Bajo Potencial,99.8,0.4,4.7,2.6,-12.8,32.181,-110.819
80031,Westminster,CO,514732,Bajo Potencial,99.8,0.3,4.8,2.1,-10.6,39.8753,-105.0345
94590,Vallejo,CA,484474,Bajo Potencial,99.8,-2.2,7.4,3.4,-8.1,38.1053,-122.2474
85203,Mesa,AZ,459751,Bajo Potencial,99.8,1.4,6.1,2.4,-11.5,33.437,-111.8057
80112,Centennial,CO,629208,Bajo Potencial,99.8,1.0,5.7,1.3,-9.2,39.5805,-104.9011
85018,Phoenix,AZ,940303,Bajo Potencial,99.8,1.9,10.3,5.4,-14.4,33.4958,-111.9883
30223,Experiment,GA,209966,Bajo Potencial,99.8,1.3,3.6,2.6,-13.8,33.2549,-84.2728
70118,New Orleans,LA,364722,Bajo Potencial,99.8,-5.4,6.6,7.7,-11.3,29.9504,-90.1236
77571,La Porte,TX,255962,Bajo Potencial,99.8,0.3,3.0,1.6,-10.3,29.6884,-95.0513
98684,Vancouver,WA,491016,Bajo Potencial,99.8,1.2,5.4,1.4,-9.2,45.6359,-122.5155
36535,Foley,AL,307474,Bajo Potencial,99.8,1.7,4.4,5.1,-12.7,30.4007,-87.6857
78260,San Antonio,TX,518371,Bajo Potencial,99.8,1.8,3.4,1.6,-14.0,29.7026,-98.4759
80227,Lakewood,CO,543161,Bajo Potencial,99.8,1.2,6.0,2.8,-9.0,39.6667,-105.0854
85040,Phoenix,AZ,334730,Bajo Potencial,99.8,0.2,5.6,2.1,-14.6,33.4061,-112.0265
70115,New Orleans,LA,523221,Bajo Potencial,99.8,-2.4,6.0,13.6,-9.0,29.9289,-90.1005
77038,Houston,TX,224668,Bajo Potencial,99.8,0.2,4.4,1.1,-13.9,29.9196,-95.4386
77092,Houston,TX,279509,Bajo Potencial,99.8,0.3,4.8,4.3,-8.9,29.8324,-95.472
90230,Culver City,CA,1120947,Bajo Potencial,99.8,-0.1,10.2,3.0,-5.1,33.9949,-118.3991
33710,Saint Petersburg,FL,389873,Bajo Potencial,99.8,-1.3,4.8,5.3,-14.1,27.7898,-82.7243
77076,Houston,TX,200175,Bajo Potencial,99.8,0.7,4.9,2.6,-12.3,29.858,-95.3834
33326,Weston,FL,584291,Bajo Potencial,99.8,2.1,4.7,4.7,-12.7,26.1158,-80.3681
85031,Phoenix,AZ,342127,Bajo Potencial,99.8,0.3,5.5,1.2,-14.5,33.4939,-112.1696
95834,Sacramento,CA,544949,Bajo Potencial,99.8,1.7,5.5,2.7,-10.3,38.6383,-121.5072
76110,Fort Worth,TX,217780,Bajo Potencial,99.8,-0.8,3.3,5.0,-13.8,32.7065,-97.3375
33409,West Palm Beach,FL,320834,Bajo Potencial,99.8,-1.2,4.9,5.4,-19.0,26.7162,-80.0965
91607,Los Angeles,CA,1205618,Bajo Potencial,99.8,0.5,13.8,2.2,-8.2,34.1672,-118.3989
84601,Provo,UT,442423,Bajo Potencial,99.8,2.1,6.6,1.4,-12.0,40.2319,-111.6755
84084,West Jordan,UT,504368,Bajo Potencial,99.8,2.7,5.2,1.2,-11.0,40.6254,-111.9677
95824,Sacramento,CA,373115,Bajo Potencial,99.8,2.3,6.7,1.0,-9.4,38.5178,-121.4419
36526,Daphne,AL,328649,Bajo Potencial,99.8,1.1,3.5,3.4,-12.0,30.6197,-87.8895
97140,Sherwood,OR,641705,Bajo Potencial,99.8,0.9,5.3,0.9,-10.2,45.3514,-122.8567
77033,Houston,TX,154582,Bajo Potencial,99.8,-2.4,4.4,2.9,-14.9,29.6686,-95.3382
32779,Longwood,FL,544212,Bajo Potencial,99.8,1.8,4.4,1.7,-12.5,28.7168,-81.4126
79605,Abilene,TX,160906,Bajo Potencial,99.8,0.5,2.6,4.8,-8.9,32.432,-99.7724
97062,Tualatin,OR,652899,Bajo Potencial,99.8,1.2,6.0,2.1,-9.9,45.3727,-122.7631
10013,New York,NY,3346967,Bajo Potencial,99.8,-0.1,23.2,11.8,-10.1,40.7185,-74.0025
77833,Brenham,TX,336564,Bajo Potencial,99.8,0.9,4.9,4.7,-11.1,30.1774,-96.4028
84115,South Salt Lake,UT,443735,Bajo Potencial,99.8,1.6,7.1,4.1,-11.4,40.7145,-111.8931
35749,Harvest,AL,309793,Bajo Potencial,99.8,0.3,2.9,1.6,-14.6,34.8273,-86.7499
28086,Kings Mountain,NC,237678,Bajo Potencial,99.8,0.2,4.1,3.1,-12.8,35.2516,-81.3806
80023,Broomfield,CO,828572,Bajo Potencial,99.8,0.7,5.1,2.1,-12.8,39.9619,-105.0148
79606,Abilene,TX,274790,Bajo Potencial,99.8,1.1,3.3,3.5,-10.7,32.392,-99.7746
97420,Coos Bay,OR,328623,Bajo Potencial,99.8,0.7,5.2,3.9,-11.2,43.2151,-124.1984
77022,Houston,TX,220477,Bajo Potencial,99.8,0.3,4.5,6.1,-10.4,29.8299,-95.3769
33703,Saint Petersburg,FL,440836,Bajo Potencial,99.8,-4.0,4.6,4.7,-18.6,27.817,-82.6264
75455,Mount Pleasant,TX,229703,Bajo Potencial,99.8,-0.9,3.9,3.1,-11.2,33.1733,-94.9695
75252,Dallas,TX,621524,Bajo Potencial,99.8,1.2,7.1,4.8,-12.1,32.9968,-96.7921
32901,Melbourne,FL,280644,Bajo Potencial,99.8,-2.4,5.6,6.6,-18.4,28.0691,-80.62
30082,Smyrna,GA,457213,Bajo Potencial,99.8,0.4,3.8,4.3,-11.0,33.8631,-84.5382
77021,Houston,TX,202957,Bajo Potencial,99.8,-2.6,4.7,7.3,-13.1,29.6954,-95.3562
33967,Fort Myers,FL,383717,Bajo Potencial,99.8,-3.7,4.5,6.0,-19.3,26.4722,-81.8122
34202,Lakewood Ranch,FL,729995,Bajo Potencial,99.8,-4.5,6.2,6.4,-29.5,27.4067,-82.39
29316,Boiling Springs,SC,274434,Bajo Potencial,99.8,1.6,3.5,0.6,-13.3,35.0465,-81.9818
78114,Floresville,TX,363216,Bajo Potencial,99.8,1.7,4.3,2.8,-10.4,29.1693,-98.1936
80304,Boulder,CO,1238116,Bajo Potencial,99.8,-1.5,10.6,2.1,-15.4,40.0375,-105.2771
78705,Austin,TX,349691,Bajo Potencial,99.8,-4.4,13.1,4.3,-11.1,30.2896,-97.7396
95503,Eureka,CA,447741,Bajo Potencial,99.8,-1.0,6.2,3.1,-10.9,40.7592,-124.1593
85268,Fountain Hills,AZ,662932,Bajo Potencial,99.8,1.6,6.1,9.5,-13.1,33.6085,-111.7237
59714,Belgrade,MT,561414,Bajo Potencial,99.8,2.0,6.0,1.5,-11.5,45.7801,-111.1439
28443,Hampstead,NC,490104,Bajo Potencial,99.8,2.1,5.2,5.2,-13.3,34.3879,-77.6628
85614,Green Valley,AZ,304991,Bajo Potencial,99.8,-1.2,4.8,12.6,-13.2,31.8543,-111.0003
85259,Scottsdale,AZ,1098983,Bajo Potencial,99.8,1.9,7.0,5.8,-15.0,33.5879,-111.8404
90292,Marina del Rey,CA,1266540,Bajo Potencial,99.8,-3.8,9.5,15.5,-4.8,33.9779,-118.4525
76205,Denton,TX,369039,Bajo Potencial,99.8,1.6,5.6,3.7,-15.3,33.1903,-97.1282
76031,Cleburne,TX,283708,Bajo Potencial,99.8,1.7,4.0,3.5,-13.6,32.3485,-97.3311
28120,Mount Holly,NC,358742,Bajo Potencial,99.8,2.8,4.6,2.6,-15.2,35.3119,-81.0306
33131,Miami,FL,607354,Bajo Potencial,99.8,-4.9,4.3,24.7,-24.0,25.7629,-80.1895
95521,Arcata,CA,516078,Bajo Potencial,99.8,-2.4,10.3,4.3,-11.7,40.8742,-124.0765
30308,Atlanta,GA,347422,Bajo Potencial,99.8,-4.6,4.4,5.6,-7.6,33.7718,-84.3757
35235,Birmingham,AL,184354,Bajo Potencial,99.8,-1.2,3.2,5.3,-11.7,33.6328,-86.6493
34677,Oldsmar,FL,393628,Bajo Potencial,99.8,-2.7,4.6,5.1,-16.2,28.046,-82.6848
86305,Prescott,AZ,715086,Bajo Potencial,99.8,1.6,8.8,7.8,-12.5,34.8185,-112.9584
85901,Show Low,AZ,424478,Bajo Potencial,99.8,2.7,6.7,22.8,-14.0,34.2998,-110.0
76082,Springtown,TX,390425,Bajo Potencial,99.8,2.1,4.1,3.4,-12.2,32.966,-97.6836
97754,Prineville,OR,428856,Bajo Potencial,99.8,2.4,5.4,3.2,-11.6,44.3045,-120.8336
76067,Mineral Wells,TX,199283,Bajo Potencial,99.8,-0.4,3.5,4.9,-19.3,32.8085,-98.1128
29360,Laurens,SC,197912,Bajo Potencial,99.8,-0.9,3.8,5.2,-12.6,34.499,-82.0143
80620,Evans,CO,401292,Bajo Potencial,99.8,2.0,5.5,1.8,-10.4,40.3803,-104.6971
75771,Lindale,TX,310478,Bajo Potencial,99.8,0.6,3.3,7.7,-12.9,32.5062,-95.4006
77026,Houston,TX,156987,Bajo Potencial,99.8,-4.0,4.8,7.4,-12.7,29.7972,-95.3288
85715,Tucson,AZ,389073,Bajo Potencial,99.8,0.5,4.5,3.2,-12.2,32.2519,-110.82
88061,Silver City,NM,250067,Bajo Potencial,99.8,-3.0,5.6,10.9,-13.8,32.79,-108.2749
92586,Menifee,CA,431245,Bajo Potencial,99.8,2.2,7.7,4.5,-11.0,33.7044,-117.1969
97103,Astoria,OR,485712,Bajo Potencial,99.8,1.5,6.3,4.4,-12.4,46.1558,-123.798
97031,Hood River,OR,717031,Bajo Potencial,99.8,1.8,8.1,4.6,-9.9,45.6711,-121.5391
30153,Rockmart,GA,259288,Bajo Potencial,99.8,2.7,4.4,4.0,-17.8,33.9979,-85.0594
85748,Tucson,AZ,385051,Bajo Potencial,99.8,0.2,4.0,1.9,-12.0,32.215,-110.7758
80007,Arvada,CO,872254,Bajo Potencial,99.8,2.0,5.0,0.6,-12.0,39.8634,-105.1724
99212,Spokane Valley,WA,362690,Bajo Potencial,99.8,2.1,5.4,2.9,-12.6,47.6686,-117.3049
76501,Temple,TX,195890,Bajo Potencial,99.8,-1.5,4.1,4.7,-19.0,31.0895,-97.3343
85250,Scottsdale,AZ,610203,Bajo Potencial,99.8,0.0,6.7,12.3,-14.0,33.5218,-111.9049
28164,Stanley,NC,350358,Bajo Potencial,99.8,2.5,4.0,2.0,-12.3,35.3516,-81.0959
85658,Marana,AZ,546997,Bajo Potencial,99.8,0.6,4.8,5.7,-14.2,32.4305,-111.1459
78064,Pleasanton,TX,257594,Bajo Potencial,99.8,-0.6,3.8,3.5,-10.4,28.9924,-98.4831
95742,Rancho Cordova,CA,647474,Bajo Potencial,99.8,1.7,4.1,0.9,-11.4,38.5981,-121.2153
93923,Carmel-by-the-Sea,CA,2251701,Bajo Potencial,99.8,0.3,17.4,13.2,-12.6,36.5457,-121.8949
80305,Boulder,CO,984888,Bajo Potencial,99.8,0.0,8.3,2.1,-11.6,39.9807,-105.2531
80513,Berthoud,CO,616163,Bajo Potencial,99.8,2.3,5.2,1.2,-11.9,40.2993,-105.1055
73142,Oklahoma City,OK,357211,Bajo Potencial,99.8,1.1,4.8,3.6,-10.9,35.599,-97.6251
75169,Wills Point,TX,262781,Bajo Potencial,99.8,0.5,3.8,4.4,-10.5,32.7283,-96.0079
28134,Pineville,NC,421127,Bajo Potencial,99.8,2.3,4.8,2.1,-13.3,35.0709,-80.8859
75103,Canton,TX,294552,Bajo Potencial,99.8,0.1,4.2,4.5,-11.2,32.5143,-95.9047
36613,Prichard,AL,149003,Bajo Potencial,99.8,-0.1,3.0,7.5,-9.0,30.7951,-88.1823
95540,Fortuna,CA,430659,Bajo Potencial,99.8,-1.6,7.3,2.7,-9.5,40.5835,-124.1473
55435,Edina,MN,221416,Bajo Potencial,99.8,-5.4,3.2,5.0,-6.5,44.8735,-93.3346
78611,Burnet,TX,418587,Bajo Potencial,99.8,-1.0,5.8,12.7,-23.4,30.7766,-98.2642
75454,Melissa,TX,462362,Bajo Potencial,99.8,-1.1,3.5,1.0,-22.9,33.2841,-96.574
27892,Williamston,NC,131849,Bajo Potencial,99.8,0.8,2.8,7.3,-11.7,35.8212,-77.1022
80924,Colorado Springs,CO,669630,Bajo Potencial,99.8,2.2,4.8,0.8,-11.6,38.9676,-104.7211
75757,Bullard,TX,370883,Bajo Potencial,99.8,1.7,4.0,5.4,-12.5,32.1095,-95.3342
29520,Cheraw,SC,161220,Bajo Potencial,99.8,1.8,3.9,9.8,-14.8,34.6863,-79.9174
32063,Macclenny,FL,293660,Bajo Potencial,99.8,1.4,4.4,4.2,-13.9,30.2737,-82.1325
97503,White City,OR,347790,Bajo Potencial,99.8,1.8,5.2,1.5,-8.9,42.4319,-122.8296
75462,Paris,TX,265827,Bajo Potencial,99.8,1.7,3.7,2.8,-14.8,33.6805,-95.4905
32754,Mims,FL,392166,Bajo Potencial,99.8,0.1,5.4,10.3,-14.5,28.6974,-80.8663
31620,Adel,GA,162772,Bajo Potencial,99.8,-0.3,3.0,6.4,-9.6,31.1251,-83.4213
75570,New Boston,TX,183641,Bajo Potencial,99.8,-4.2,2.9,3.3,-12.1,33.4619,-94.4375
32784,Umatilla,FL,297103,Bajo Potencial,99.8,1.2,4.1,10.1,-15.9,28.9254,-81.6801
75704,Tyler,TX,249278,Bajo Potencial,99.8,0.3,4.5,12.0,-11.9,32.3738,-95.407
30025,Social Circle,GA,360481,Bajo Potencial,99.8,1.5,3.8,1.9,-13.4,33.6791,-83.6835
75706,Tyler,TX,258307,Bajo Potencial,99.8,0.7,4.3,9.3,-11.5,32.4441,-95.331
65619,Battlefield,MO,301576,Bajo Potencial,99.8,2.1,3.5,1.0,-13.3,37.1634,-93.4202
33597,Webster,FL,285222,Bajo Potencial,99.8,2.0,4.5,6.7,-14.1,28.549,-82.0805
30313,Atlanta,GA,343490,Bajo Potencial,99.8,-3.0,4.4,2.0,-9.6,33.7683,-84.3935
34453,Inverness,FL,251085,Bajo Potencial,99.8,0.0,4.3,9.2,-21.4,28.8723,-82.3454
78016,Devine,TX,249129,Bajo Potencial,99.8,1.8,4.5,3.7,-8.8,29.1521,-98.909
77995,Yoakum,TX,214582,Bajo Potencial,99.8,-0.8,4.2,7.9,-11.6,29.284,-97.1306
32501,Pensacola,FL,261639,Bajo Potencial,99.8,-3.1,6.7,7.6,-13.5,30.4223,-87.2248
80230,Denver,CO,772917,Bajo Potencial,99.8,-2.9,8.1,2.3,-14.5,39.7218,-104.8951
78063,Pipe Creek,TX,322043,Bajo Potencial,99.8,-0.9,4.3,8.1,-15.0,29.6796,-98.9484
86040,Page,AZ,365708,Bajo Potencial,99.8,0.8,4.4,7.6,-11.5,36.9147,-111.4558
85344,Parker,AZ,359598,Bajo Potencial,99.8,2.0,6.2,26.5,-13.4,34.15,-114.2891
79401,Lubbock,TX,148483,Bajo Potencial,99.8,-1.5,5.7,11.5,-12.5,33.5865,-101.8606
85929,Pinetop,AZ,406286,Bajo Potencial,99.8,1.7,6.8,27.3,-13.1,34.1662,-109.9869
80615,Eaton,CO,520346,Bajo Potencial,99.8,1.9,4.9,1.6,-10.5,40.5273,-104.7146
89029,Laughlin,NV,266295,Bajo Potencial,99.8,1.7,5.6,12.6,-14.3,35.1321,-114.6368
38344,Huntingdon,TN,187662,Bajo Potencial,99.8,0.7,3.5,7.4,-12.5,36.0062,-88.4202
57717,Belle Fourche,SD,335430,Bajo Potencial,99.8,2.1,5.3,4.1,-21.0,44.6723,-103.8396
72687,Yellville,AR,205883,Bajo Potencial,99.8,0.3,3.9,9.9,-9.7,36.2253,-92.7245
80116,Franktown,CO,1050076,Bajo Potencial,99.8,2.1,6.8,1.9,-10.9,39.3728,-104.7256
27377,Whitsett,NC,318119,Bajo Potencial,99.8,1.6,3.9,2.8,-11.7,36.033,-79.5972
78839,Crystal City,TX,74046,Bajo Potencial,99.8,-4.3,1.9,5.3,-15.5,28.687,-99.8264
98672,White Salmon,WA,705609,Bajo Potencial,99.8,1.7,7.2,3.7,-11.9,45.7551,-121.4795
28463,Tabor City,NC,179921,Bajo Potencial,99.8,-3.6,4.9,9.5,-16.5,34.1233,-78.8232
96067,Mount Shasta,CA,418594,Bajo Potencial,99.8,1.8,6.6,10.3,-9.6,41.3174,-122.324
75840,Fairfield,TX,225556,Bajo Potencial,99.8,-0.8,3.9,9.1,-12.3,31.7361,-96.1572
75860,Teague,TX,204812,Bajo Potencial,99.8,-2.8,3.7,11.1,-12.2,31.6328,-96.2778
29544,Galivants Ferry,SC,281372,Bajo Potencial,99.8,1.4,3.6,3.5,-14.9,34.0563,-79.2464
77565,Kemah,TX,380008,Bajo Potencial,99.8,0.4,4.4,4.5,-11.2,29.5236,-95.0276
75755,Big Sandy,TX,217147,Bajo Potencial,99.8,1.9,3.7,9.3,-12.3,32.6168,-95.088
75158,Scurry,TX,341101,Bajo Potencial,99.8,1.8,3.6,1.8,-16.4,32.4818,-96.3925
75459,Howe,TX,324863,Bajo Potencial,99.8,1.6,4.4,5.6,-14.2,33.5311,-96.6777
32435,Defuniak Springs,FL,239831,Bajo Potencial,99.8,1.5,3.7,5.2,-12.5,30.721,-86.1152
5733,Brandon,VT,312133,Bajo Potencial,99.8,-2.2,4.6,14.0,-11.3,,
87529,Taos,NM,499058,Bajo Potencial,99.8,0.3,7.4,16.2,-10.3,36.4317,-105.5747
32531,Baker,FL,317222,Bajo Potencial,99.8,0.1,3.8,4.2,-11.7,30.8316,-86.677
80951,Colorado Springs,CO,434438,Bajo Potencial,99.8,1.3,4.8,0.3,-11.5,38.8881,-104.6556
95202,Stockton,CA,329443,Bajo Potencial,99.8,1.2,14.1,12.3,-10.7,37.9606,-121.2871
49455,Shelby,MI,228585,Bajo Potencial,99.8,1.9,3.4,15.1,-12.8,43.6079,-86.3615
97133,North Plains,OR,594482,Bajo Potencial,99.8,1.3,5.0,0.5,-9.6,45.6686,-123.0281
97444,Gold Beach,OR,450672,Bajo Potencial,99.8,1.8,6.9,9.9,-10.3,42.4073,-124.4218
80514,Dacono,CO,523119,Bajo Potencial,99.8,2.0,5.2,1.6,-12.2,40.0836,-104.9297
15531,Boswell,PA,145037,Bajo Potencial,99.8,-0.9,2.8,7.7,-11.0,40.1918,-79.0362
5672,Stowe,VT,980651,Bajo Potencial,99.8,3.3,11.4,30.5,-18.5,,
87557,Ranchos de Taos,NM,411570,Bajo Potencial,99.8,-1.6,7.3,16.5,-11.3,36.3357,-105.6086
36477,Samson,AL,145366,Bajo Potencial,99.8,-0.1,3.0,10.8,-11.7,31.1049,-86.0674
75226,Dallas,TX,292880,Bajo Potencial,99.8,-2.5,4.4,7.2,-13.3,32.7887,-96.7676
97458,Broadbent,OR,303964,Bajo Potencial,99.8,0.7,5.8,4.5,-9.7,43.0667,-124.1213
39654,Monticello,MS,121631,Bajo Potencial,99.8,-2.5,3.3,16.8,-11.2,31.5238,-90.128
73131,Oklahoma City,OK,373929,Bajo Potencial,99.8,0.6,3.2,2.2,-11.8,35.5797,-97.4691
95228,Copperopolis,CA,531547,Bajo Potencial,99.8,-0.2,5.0,15.6,-11.1,37.944,-120.6423
98631,Long Beach,WA,353133,Bajo Potencial,99.8,2.3,5.8,41.9,-14.2,46.3774,-124.047
77984,Shiner,TX,303337,Bajo Potencial,99.8,1.5,3.5,9.5,-14.2,29.428,-97.164
92539,Anza,CA,423485,Bajo Potencial,99.8,-0.4,6.8,21.6,-8.9,33.5688,-116.7135
99009,Chattaroy,WA,480224,Bajo Potencial,99.8,1.5,6.3,4.8,-10.2,48.0205,-117.2963
78069,Somerset,TX,228086,Bajo Potencial,99.8,0.2,3.3,4.0,-9.1,29.2205,-98.6678
86432,,AZ,352267,Bajo Potencial,99.8,2.3,7.8,21.3,-12.3,36.8872,-113.9297
78140,Nixon,TX,213525,Bajo Potencial,99.8,-3.2,4.9,5.4,-12.3,29.3016,-97.7529
70577,Port Barre,LA,142453,Bajo Potencial,99.8,-6.8,3.4,14.0,-6.9,30.5478,-91.9286
4079,Harpswell,ME,710691,Bajo Potencial,99.8,2.0,7.4,27.2,-9.9,,
33956,Saint James City,FL,452761,Bajo Potencial,99.8,-2.6,7.9,45.4,-30.5,26.529,-82.0916
